# primary diameter: 35.0 cm
# duty-cycle efficiency: 0.6
# instrumental resolution = lambda/FWHM = 3000.0
#
# SNR stats are per HWHM! resolving element
# Number of transits (for stats): 1
# total in-transit time (for stats): 2.5 h
#
# Wavelength ranges per band (angstrom)
# NUV  0.24 0.32
# VIS  0.425 0.797
# NIR  0.9 1.6
#
target,teff,r_star,m_star,ra,dec,V_mag,transit_dur,NUV_min_flux,NUV_median_flux,NUV_max_flux,NUV_min_snr,NUV_median_snr,NUV_max_snr,NUV_transit_uncert,VIS_min_flux,VIS_median_flux,VIS_max_flux,VIS_min_snr,VIS_median_snr,VIS_max_snr,VIS_transit_uncert,NIR_min_flux,NIR_median_flux,NIR_max_flux,NIR_snr,NIR_transit_uncert
#name,  K,  R_sun,  M_sun,  deg,  deg,  ,  h, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ,  ,  ppm, mJy,  mJy,  mJy,  ,  ppm
Gaia DR3 66960262430594816,6417.6904296875,nan,nan,57.57373154236856,25.379363743861116,9.612436269257314,2.5,0.46811166278776256,18.16307472138541,150.48092442736348,1.3643609250836686,32.07071088779249,152.57400732842154,44096.732601939504,131.5632804990826,573.0166142196204,659.246255076024,175.0107150650999,394.21419956229624,424.0834568614419,3587.4242073048717,412.0190735873123,601.6723615571809,657.2611234212878,27124.647243298063,52.13758356700908
Gaia DR3 69819027020489088,6123.8828125,nan,nan,56.350629556134706,24.88577921413498,9.65923303635064,2.5,0.448364020319526,17.396851757433314,144.13277348366734,1.3072424745438227,30.922082988346116,148.66865767947886,45734.744418934606,126.01318458869264,548.8434774971137,631.4354561178538,170.90316740038745,385.6117453086947,414.8568395854739,3667.4545824349084,394.63773917055966,576.2903605869599,629.5340687345948,26464.122603926004,53.43889852457432
Gaia DR3 69845445363161216,7784.0703125,nan,nan,56.49771364340857,25.051583492288437,9.680884789577131,2.5,1.1526869418436028,47.40308014656448,148.25394118670727,2.794397028182843,70.24821994272756,152.34270378960406,20131.664026876195,132.05375010082912,493.3001557788774,519.7552192839433,177.89779699454633,366.2369478378056,389.7466198040826,3861.4715711299677,237.86809577208822,390.32571355983805,477.4838163701776,21067.49713171717,67.12774438896176
Gaia DR3 64956849163962368,4507.7197265625,nan,nan,56.52510189515297,23.218979522699524,9.71327465865363,2.5,0.0012819458692333407,0.227523961086317,17.773437448086998,0.0036527516146859064,0.4798382477427722,32.00830182586898,2947271.437876739,26.43166757338157,673.4752959080987,1611.862710220567,64.7368394187112,444.4584421063672,601.6981026643639,3181.8803028487587,1546.9152295658153,2398.783504960313,3246.289339393089,57557.30031082408,24.570533272686205
Gaia DR3 68331662665938432,6040.453125,nan,nan,55.2315437481834,24.456763389320965,9.740073263859166,2.5,0.4161928966774622,16.1485886419581,133.79092385596493,1.2141083386125808,29.02057053815782,142.10498430089763,48731.418305977495,116.9714560863833,509.4627275383708,586.128546530698,163.99956353533258,371.1716670208518,399.37023148754804,3810.1333911719266,366.3215966495051,534.9402352335467,584.3635879548947,25353.7572053993,55.779250030521176
Gaia DR3 69964879813013248,6079.63330078125,nan,nan,56.83709232128784,25.52563883889348,9.797833804209557,2.5,0.394630318072131,15.311944829107956,126.85933675932158,1.151628690478198,27.724311604003724,137.55366150663744,51009.87114027624,110.91127044511488,483.06792311779986,555.7617551743547,159.2118241095034,361.1710982010248,388.6458193449593,3915.6332536496484,347.3428051188397,507.22546411789097,554.0882375105173,24583.57468035479,57.52676658139634
Gaia DR3 69811948914407168,6229.1572265625,nan,nan,56.169922338576605,24.818333957946873,9.808048479310814,2.5,0.3909350210523028,15.168564603353394,125.67143277020533,1.1409166265897304,27.500359031662057,136.7605647299973,51425.27632984228,109.87270328903975,478.5445011329093,550.5576320657625,158.3774231736904,359.42939729074806,386.7781366903546,3934.6073889140343,344.09030582054754,502.47583222165827,548.8997851310927,24449.33961858216,57.842607793719495
Gaia DR3 69905854079181568,6047.0224609375,nan,nan,55.94448192878049,25.41324785839158,9.82195198075413,2.5,0.3859607813344096,14.975560465964188,124.07239508203037,1.1264949962110178,27.198049272086976,135.6866894066913,51996.8747841223,108.47468792796646,472.45552231001625,543.5523613866632,157.24755659878193,357.07151838260575,384.24974669388627,3960.5890964894916,339.71211616348535,496.0823522126518,541.9156088222201,24267.56777935588,58.27586741412748
Gaia DR3 66813786864653952,6927.66162109375,nan,nan,56.634062883576696,24.870522124831343,9.843226494705222,2.5,0.9926009608254658,40.81970671439302,127.66432855804317,2.411718865976662,62.952924887465784,139.14108028062645,22464.62042710698,113.71403151409476,424.79027984677356,447.57124534624216,163.80069221862212,339.12369072583465,360.978908462773,4170.199844623712,204.8328057186701,336.1170012863289,411.1705248864998,19238.731649791112,73.50866928841695
Gaia DR3 64987356314664192,4789.78466796875,nan,nan,56.979083944298914,23.4371557002281,9.852884758403356,2.5,0.20609854835173946,5.679254001754859,101.43554218322598,0.5793084524859811,11.578452100254324,115.98399452393942,122141.85023419767,63.845655422326196,482.98527600806676,605.5812190738603,115.84148290161205,364.9452568145584,396.7169507733136,3875.1389036183778,421.9541655565306,608.3130263672278,625.651090092187,27224.370076466075,51.9466036643251
Gaia DR3 65020414679879296,6153.4140625,nan,nan,56.96895425474899,23.94102406851244,9.854058411141995,2.5,0.3747145913053845,14.539200071498444,120.45715280890461,1.0938803584894623,26.510940802566495,133.23150201290161,53344.52567734551,105.31393426393,458.68903400052886,527.7142414467428,154.6640367718476,351.68253131299525,378.4712307284123,4021.278956032235,329.81352750292746,481.62742136776006,526.1251808532469,23851.92073052629,59.2913911776987
Gaia DR3 66509355284993280,6390.84033203125,nan,nan,57.48778224525075,23.953091263163916,9.858765228416638,2.5,0.3730936675014103,14.476307042954948,119.93608458557574,1.0891785541804972,26.411489447596878,132.87444282883985,53545.392249802535,104.85837190553907,456.70485726686275,525.4314785239611,154.28827239058208,350.89900911378174,377.6310946934057,4030.25806754138,328.3868347346001,479.54401877267554,523.8492918184903,23791.464978507098,59.442054688548076
Gaia DR3 64960628735279232,6429.5390625,nan,nan,56.71065598955907,23.238999951961915,9.883659932133856,2.5,0.364636380039232,14.148158106863548,117.2173733535645,1.064642352832156,25.890868503614215,130.9980548869116,54622.09821874763,102.48144227293469,446.3522713086345,513.5209974768987,152.31338783224047,346.78230509003436,373.21702560686344,4078.1018570308133,320.9429617824147,468.67371468874614,511.9746757805464,23473.72685181101,60.24665666858043
Gaia DR3 66523893753437824,5922.0380859375,nan,nan,57.1091158768964,24.048182417276895,10.00131434389208,2.5,0.327188651386361,12.695158859594969,105.17928656070451,0.955914622094986,23.549929313493507,122.40120140360635,60051.71155918446,91.95671832251917,400.51241644346715,460.7829931971352,143.25964418146475,327.93593233978675,353.0113368750927,4312.469061511,287.98249594907276,420.5414737628437,459.3954769257621,22017.055031919484,64.2326396660599
Gaia DR3 66471220274934272,6163.9189453125,nan,nan,57.9870267667612,23.90175276491097,10.02795274621655,2.5,0.31925879544270336,12.38747465199218,102.63012543561959,0.9328728933840236,23.04652735471948,120.51566845159707,61363.41239642301,89.72802387893347,390.8054606777779,449.61529914094405,141.27229331158162,323.8049191655547,348.5828421904254,4367.486343374658,281.00285378393403,410.3490869207497,448.2614111879886,21697.321929866695,65.17917588835738
Gaia DR3 69818649063339136,6342.345703125,nan,nan,56.52405572678152,24.99290204796424,10.05828724044816,2.5,0.31046244475045687,12.04616981470762,99.80241767060997,0.9073061240333322,22.484882204671614,118.39534660134547,62896.1961863989,87.25580016504361,380.03782660273293,437.2273120148294,139.036598712331,319.1602357410368,343.60390266359786,4431.045612839354,273.26054665664566,399.0429787529456,435.9107269440569,21337.650554641372,66.27784810476592
Gaia DR3 64999588381514496,5972.0087890625,nan,nan,57.07052147815302,23.63658449525568,10.091053531531932,2.5,0.30123300666810326,11.68806087008559,96.83548801475266,0.8804723483755441,21.89187275813268,116.13681707260199,64599.93523613572,84.66185677972759,368.74004921003916,424.2294036610564,136.65403544247226,314.2134070466137,338.3013328491517,4500.805919345434,265.13704786198537,387.18021555284736,422.9519580759005,20954.376905277346,67.49012718278092
Gaia DR3 69922243674432896,5936.35693359375,nan,nan,56.438115339692565,25.595602858369812,10.093048733899485,2.5,0.30067995436051564,11.66660203625153,96.6577017532294,0.8788641299261079,21.856216128966558,116.00034875040032,64705.32474735207,84.50642084070292,368.0630565478763,423.4505346611538,136.51003184871618,313.91451608236946,337.98095649903104,4505.091322384127,264.6502663576312,386.46936744880907,422.17543441735506,20931.21261702556,67.5648175883879
Gaia DR3 65222759179728640,6010.95263671875,nan,nan,56.39758231507854,24.08301110684446,10.100267011939572,2.5,0.29868758017324326,11.589296461293458,96.01722570159578,0.8730702624676381,21.72764787068877,115.50764087199502,65088.20332461806,83.94646195717883,365.6241865050954,420.644654513141,135.99007795856588,312.835403572859,336.824281816065,4520.631444592002,262.89663312834887,383.9085329777713,419.3780033753604,20847.574363825646,67.83588045748931
Gaia DR3 64971177174850304,5771.8857421875,nan,nan,56.54194518314664,23.339791180056473,10.10479489461788,2.5,0.23060663439075704,7.871312845066337,89.6660004900878,0.6902567712379422,16.115087755244822,109.85152922779287,87757.11208353953,69.90363241409703,371.19142091827246,444.1122764779024,121.34103660213856,316.78763977429264,342.3465676840375,4464.232137910131,293.1596796340266,419.99976402861046,447.7845935482916,21996.994122364176,64.29121881408673
Gaia DR3 65249864715344640,5879.31103515625,nan,nan,55.73271789314188,23.876318899181303,10.161314721719224,2.5,0.2189091257985208,7.472040942587918,85.11769764556955,0.6553776797750404,15.364867752007658,106.18937023267156,92042.02634209502,66.35777458154719,352.3627569163581,421.5847061686499,117.67453460610933,308.3587885586205,333.279745620926,4586.259950571333,278.28917133110633,398.6952995606151,425.0707451616638,21323.408130197382,66.32211669626774
Gaia DR3 65199978672758272,5507.53515625,nan,nan,56.65709673682824,23.78750955142278,10.175985249346413,2.5,0.15305049427107328,4.217461204899437,75.32687635092705,0.43057496303979403,8.742311390189185,95.42754634131794,161766.55111600773,47.41231414580792,358.6688786013542,449.7096444481152,96.7458199838993,313.0303673895367,340.51350895721674,4517.8158725196145,313.3466689340717,451.73830724000277,464.6136974066506,22909.23981572457,61.73114314349267
Gaia DR3 66855430868954240,7567.29345703125,nan,nan,57.64315417851317,24.791530177629987,10.176025725844656,2.5,0.7305585011608272,30.04347661550887,93.96148523320532,1.7816109696457105,49.8437592306673,114.82388240979623,28372.931420127996,83.69400766528132,312.64744081495496,329.4143276779778,137.79909006916276,289.3344696200072,308.16784612394326,4887.815697280832,150.75781048000715,247.3835331271548,302.6232436172405,15870.507868406079,89.10953411821274
Gaia DR3 65286595275655296,6999.54638671875,nan,nan,56.04135549227821,24.247034387183636,10.189103102469568,2.5,0.721811917385475,29.683782238257983,92.83653493703753,1.7604988063633622,49.37676511559599,113.9392310281114,28641.276095391804,82.69198435246491,308.90428126114466,325.4704272110629,136.8510626726057,287.52476656603164,306.24878027268034,4918.579986215947,148.95286834730067,244.4217432175156,299.00009838183337,15747.985557729518,89.80282317308595
Gaia DR3 64976743452464128,5124.7021484375,nan,nan,56.6006067845243,23.323414739385186,10.216409991127398,2.5,0.14745681182746181,4.0633216262537415,72.5738331295834,0.4148765516809332,8.4378428325019,93.0630232213679,167603.68620823996,45.67949106338993,345.56026487973617,433.2736769927157,94.53908450165792,307.0472620722214,334.0381964525067,4605.849773187212,301.8944892522716,435.22819630994775,447.63301730742785,22410.13210344147,63.10598955174914
Gaia DR3 64992067895753600,4967.9638671875,nan,nan,56.8569175454915,23.542049065234384,10.21804209425844,2.5,0.147235317943857,4.057218138214225,72.46482046378154,0.4142548798590038,8.425764909504501,92.96849103717042,167843.93791687948,45.610876207614005,345.0412011339577,432.62285952154224,94.45080372986739,306.8079588846556,333.7792166711892,4609.442230619476,301.4410155738795,434.5744429684758,446.9606307679091,22390.162190492258,63.16227414259758
Gaia DR3 66838452861270272,5849.0849609375,nan,nan,56.661659316992534,24.959436887087797,10.218967841704137,2.5,0.20758817873321406,7.085622241803842,80.71581195052931,0.6216078252044654,14.632765136848132,102.54900838224408,96647.0485343766,62.92606358882837,334.14021774954836,399.78233440973617,114.02486313582425,299.97701724197134,324.264435772772,4714.406374780186,263.8973684951333,378.0766599079834,403.08809191487904,20652.96576288535,68.4750838504039
Gaia DR3 64924413571101952,6026.27685546875,nan,nan,57.485491827507374,23.21843142395095,10.245165683766867,2.5,0.2613711782838087,10.14139278845045,84.02135570087097,0.7644806677770524,19.285590871771504,105.94605948351928,73330.06137981972,73.45864753324705,319.94508904745044,368.09159900493967,125.88488508330089,291.89189738976734,314.3781901373585,4844.990816873125,230.05175751783113,335.9450887091062,366.98319637177974,19222.54194692097,73.57058011776746
Gaia DR3 64855522294672000,5814.546875,nan,nan,56.41075245671535,22.942244013235488,10.262397082885595,2.5,0.19944856784703854,6.80779231773656,77.55091448070094,0.5973194878367072,14.10266133777887,99.86923713156084,100279.90664319746,60.45870887076392,321.0384536197197,384.1067180951665,111.3346054712121,293.8037471844615,317.62514106498514,4813.46332688261,253.54985301258438,363.25213128802335,387.28285560007566,20158.808728305135,70.15362769861432
Gaia DR3 66462939577861248,5928.07177734375,nan,nan,57.667058127725106,23.932844783221913,10.268411864129195,2.5,0.25583456694349954,9.926568220999119,82.24153592940226,0.7483575268076735,18.917621182064064,104.46932142071346,74756.41618798887,71.90257702980875,313.16770976666055,360.29433484327944,124.32118217814184,288.6558695624815,310.91048809581116,4899.306445826418,225.17858375056815,328.8287823126591,359.2094114423311,18971.186035717677,74.54534259009999
Gaia DR3 68271464404415104,4745.10595703125,nan,nan,55.69135510109333,24.27115900898313,10.271748161192743,2.5,0.14012949978821537,3.861410130254379,68.96754926494324,0.3943084168333311,8.037400966647844,89.8978130932843,175954.08867139308,43.409620443868704,328.3889463237567,411.7437700974546,91.5806575116096,299.0297422525017,325.3618705859241,4729.340806437001,286.89297729588503,413.6011669233849,425.38957696559584,21740.767348572605,65.04892581291276
Gaia DR3 66712872313875456,5931.4052734375,nan,nan,56.997006319300915,24.099146835719896,10.290915150071276,2.5,0.25058663784981805,9.722944735753279,80.55451703172423,0.7330722449333439,18.56745451630735,103.05454482946968,76166.25968470937,70.42764097869747,306.74370711947716,352.9036247265725,122.82218938182206,285.55493883756833,307.5876868431148,4952.509552557729,220.559500195688,322.08352441355913,351.84095633654107,18730.266904622764,75.50418632977713
Gaia DR3 64941211186036352,5887.92236328125,nan,nan,57.14388698332008,23.434590988620933,10.318892871815818,2.5,0.18933574227420508,6.462610514786012,73.61877859412733,0.5671335090031412,13.43962759343595,96.46222092395948,105227.13911089406,57.39321492528892,304.7605433861486,364.6309991999125,107.90920998366555,285.949513716272,309.17873886903726,4945.675703356229,240.69387984009063,344.8338218344651,367.6460940614515,19529.681494224347,72.41354974433816
Gaia DR3 65262101079552896,4788.6748046875,nan,nan,55.9980553766257,24.147742704436716,10.3497424399128,2.5,0.1304162956259062,3.5937529630893255,64.18700064672254,0.3670353144810863,7.503722607971253,85.57489873677079,188468.2625222269,40.40064298646749,305.6263668161654,383.20337490900465,87.5309810866162,288.05986699099213,313.4920938889044,4909.443224929763,267.0067287513653,384.9320245788547,395.90331022069256,20823.95557170337,67.91282076565699
Gaia DR3 66517468482370304,5739.58642578125,nan,nan,57.07140351416555,23.890150538515897,10.355745569617389,2.5,0.17606954109593023,5.283498858331572,68.88129297361598,0.4990306091207668,10.894532593743595,91.73436911677874,129809.47555154738,49.532230357974704,296.64556990376036,360.13356629888716,98.69172344534739,282.43224577078513,306.17345148203395,5007.2666402293,235.45932681444197,346.5417857460514,365.0433528341288,19578.795288829122,72.2318989248531
Gaia DR3 66842133649512576,4650.54736328125,nan,nan,56.9901886116715,25.013319568391932,10.369793636480736,2.5,0.0007002644772001227,0.12428523815587884,9.70876164223458,0.0019953393844544627,0.2624468426284442,18.86968919934697,5388571.446352853,14.438330290709356,367.8866926560061,880.4819494960483,41.91739726987584,325.998028991244,442.8227814659214,4338.10464053781,845.0043098564246,1310.3383827133785,1773.2894669335312,41862.40854966237,33.782422258274515
Gaia DR3 65295430026352512,5796.29150390625,nan,nan,56.23507805711012,24.432404748893703,10.39172959413828,2.5,0.1770508098775143,6.043288033321795,68.84206973138127,0.5304495942219583,12.62747619820812,92.19930509637098,111994.94975676744,53.669291713976826,284.98634424283307,340.9721426041972,103.61422328523336,276.109979520194,298.59861084931555,5121.92121715638,225.07660648950272,322.459492833268,343.7916049026569,18740.96197927341,75.46109767135468
Gaia DR3 66788291938818304,5788.3896484375,nan,nan,56.59455349459927,24.569949769064657,10.41135903934544,2.5,0.17387860193161114,5.935010831246599,67.60863080633266,0.5209745330334896,12.41655026649498,91.07504243763144,113897.46201803185,52.707702474459346,279.8802622864364,334.8629667080296,102.47962974067089,273.5121519921885,295.805496289179,5170.5693954449425,221.0439234419817,316.682006889514,337.6319128822619,18532.63485363479,76.30936310687235
Gaia DR3 68310531426918272,5935.6103515625,nan,nan,55.70377773525849,24.48292413737482,10.441545736372989,2.5,0.2181251156991069,8.463413945851565,70.11931481422876,0.6384629341812013,16.370795255673784,93.95098775881836,86386.36915839245,61.30429566679586,267.0074796466546,307.1877440657944,113.15176610114875,265.5765000341835,286.1830812266343,5325.0704116933,191.98775685539437,280.36014462027583,306.2627359827045,17177.085121807962,82.33140561070022
